case_id,prediction_date,project_type,project_category,project_value_crore,project_length_km,project_priority,executing_agency,state,district,urban_rural,land_area_acres,required_area_acres,land_type,land_use,land_value_lakh,circle_rate_lakh,parcel_accessibility,distance_to_project_km,number_of_owners,number_of_coowners,number_of_legal_heirs,joint_ownership,ownership_conflict,mutation_pending,title_clarity,encumbrance_flag,existing_legal_case,number_of_legal_cases,case_age_days,court_level,stay_order,injunction_status,objection_filed,compensation_dispute,land_record_available,title_document_available,mutation_status,survey_completed,ownership_verified,missing_document_count,document_conflict,estimated_compensation_lakh,approved_compensation_lakh,compensation_paid_lakh,compensation_pending,number_of_beneficiaries,bank_account_verified,notification_issued,pending_approval_count,department_count,interdepartmental_dependencies,file_movement_count,days_at_current_stage,total_file_age_days,families_affected,rr_applicable,rr_package_approved,rr_payment_status,number_of_objections,public_hearing_status,community_resistance,delayed,delay_days,delay_reason
LA028933,2022-05-02,Urban Infrastructure,National Infrastructure,112.34,34.85,Medium,Power Utility,Tamil Nadu,Salem,Rural,2.69,2.56,Government,Industrial,165.43,149.82,High,0.01,2,1,3,1,0,0,High,1,0,0,0,None,0,0,0,0,1,0,Under Verification,1,0,0,0,70.28,58.03,24.11,1,4,1,1,0,3,0,7,17,65,1,0,0,Not Applicable,7,Completed,Low,1,142,COMPENSATION
LA028934,2023-01-21,Urban Infrastructure,National Infrastructure,49.38,12.46,Medium,Power Utility,Maharashtra,Aurangabad,Urban,0.82,0.59,Commercial,Institutional,22.96,,High,0.93,2,1,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,2,0,25.46,22.05,20.03,1,4,0,1,0,4,2,2,72,169,4,0,0,Not Applicable,1,Scheduled,Low,0,0,DOCUMENTATION
LA028935,2023-01-08,Power Transmission,National Infrastructure,389.77,20.89,Normal,Metro Corporation,Andhra Pradesh,Vijayawada,Urban,0.63,0.57,Industrial,Industrial,31.94,25.77,Moderate,0.59,3,2,0,1,0,0,High,0,0,0,0,None,0,0,1,0,1,1,Completed,1,1,1,0,39.35,33.38,25.56,1,3,1,1,2,3,0,7,105,282,7,1,0,In Progress,5,Completed,Low,1,388,ADMINISTRATIVE_APPROVAL
LA028936,2025-08-19,Industrial Corridor,Regional Infrastructure,322.86,45.1,Medium,Metro Corporation,Madhya Pradesh,Jabalpur,Urban,3.8,1.51,Industrial,Residential,236.73,221.93,Low,0.06,4,3,1,1,0,1,High,0,0,0,0,None,0,0,1,0,1,1,Pending,0,0,2,0,138.91,129.65,75.73,1,5,1,1,2,2,1,4,23,222,4,0,0,Not Applicable,6,Completed,Low,0,0,DOCUMENTATION
LA028937,2024-01-20,Metro,National Infrastructure,152.36,14.9,Medium,State Irrigation Dept,Andhra Pradesh,Visakhapatnam,Rural,1.76,1.63,Government,Commercial,105.2,92.57,Moderate,0.24,3,2,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,105.5,106.89,68.56,1,4,1,1,1,6,2,1,15,132,2,0,0,Not Applicable,2,Completed,Low,1,122,ADMINISTRATIVE_APPROVAL
LA028938,2022-07-16,Urban Infrastructure,National Infrastructure,35.49,34.49,Medium,Urban Development Authority,Gujarat,Gandhinagar,Rural,9.78,8.57,Mixed,Commercial,470.69,394.55,Low,0.24,4,3,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,1,0,643.35,557.47,5.91,1,6,1,1,1,2,1,6,35,137,3,0,0,Not Applicable,1,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA028939,2022-08-25,Industrial Corridor,State Infrastructure,82.3,44.88,Normal,Metro Corporation,Jharkhand,Jamshedpur,Semi-Urban,1.3,0.93,Residential,Institutional,60.34,56.98,Moderate,1.11,7,6,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,1,0,50.04,40.88,1.06,1,7,1,1,0,2,0,3,25,178,2,0,0,Not Applicable,1,Completed,Low,0,0,COMPENSATION
LA028940,2022-01-19,Canal,Regional Infrastructure,32.45,11.31,High,Urban Development Authority,Punjab,Amritsar,Semi-Urban,2.6,2.02,Industrial,Institutional,176.39,163.1,Low,0.12,5,4,4,1,1,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,1,1,105.88,91.71,88.64,0,6,1,1,2,4,0,8,28,168,3,0,0,Not Applicable,5,Re-hearing Required,Low,0,0,OWNERSHIP_CONFLICT
LA028941,2022-11-12,Highway,State Infrastructure,118.1,11.81,High,NHAI,Madhya Pradesh,Bhopal,Urban,0.86,0.56,Agricultural,Residential,58.68,52.9,Low,3.63,1,0,2,0,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,1,0,46.82,41.25,33.79,1,3,1,1,0,5,1,2,31,70,6,1,1,Payment Pending,2,Re-hearing Required,Low,1,130,INTER_DEPARTMENT
LA028942,2024-04-21,Power Transmission,National Infrastructure,155.04,9.41,High,Indian Railways,Gujarat,Gandhinagar,Semi-Urban,4.43,2.3,Commercial,Residential,205.8,179.96,High,3.09,3,2,0,1,0,0,High,0,0,0,0,None,0,0,0,1,1,1,Completed,1,1,1,0,180.65,147.62,14.04,1,3,1,0,0,1,1,6,22,134,4,0,0,Not Applicable,1,Scheduled,Low,0,0,COMPENSATION
LA028943,2025-06-14,Industrial Corridor,National Infrastructure,145.21,20.14,Medium,Urban Development Authority,Haryana,Panipat,Semi-Urban,1.06,0.73,Government,Residential,37.1,28.92,Moderate,0.61,5,4,3,1,0,0,High,0,0,0,0,None,0,0,1,0,1,1,Completed,1,1,0,0,36.39,32.28,9.52,1,6,1,1,2,3,0,4,39,157,3,0,0,Not Applicable,7,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA028944,2024-11-14,Metro,State Infrastructure,90.31,58.3,High,NHAI,Uttar Pradesh,Kanpur Nagar,Rural,4.74,4.02,Government,Industrial,334.15,301.84,Low,1.09,1,0,3,0,1,0,Low,0,1,5,1450,High Court,0,0,0,0,1,1,Completed,1,1,0,0,243.17,245.67,28.58,1,1,1,0,1,4,0,4,41,222,3,0,0,Not Applicable,3,Completed,Low,1,166,OWNERSHIP_CONFLICT
LA028945,2025-07-25,Railway,State Infrastructure,94.1,25.25,High,NHAI,Tamil Nadu,Coimbatore,Rural,1.97,0.87,Residential,Mixed,154.04,116.26,High,0.35,3,2,0,1,0,1,Moderate,1,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,0,0,69.68,59.65,17.23,1,3,0,1,1,2,0,4,37,141,2,0,0,Not Applicable,2,Completed,Low,1,203,COMPENSATION
LA028946,2024-08-03,Railway,National Infrastructure,177.66,8.22,Medium,Urban Development Authority,Rajasthan,Jaipur,Urban,10.4,6.48,Agricultural,Commercial,347.42,329.53,High,0.48,1,0,1,0,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,2,0,677.29,694.05,681.75,0,2,1,1,1,3,0,4,40,191,3,0,0,Not Applicable,2,Completed,Low,0,0,DOCUMENTATION
LA028947,2024-02-19,Power Transmission,Regional Infrastructure,40.61,11.36,Normal,State Irrigation Dept,Karnataka,Tumakuru,Rural,4.49,2.06,Agricultural,Institutional,204.1,172.34,Moderate,0.72,1,0,3,0,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,0,1,0,102.38,82.28,9.39,1,2,0,1,1,1,1,5,11,71,6,1,0,In Progress,3,Completed,Low,1,147,ADMINISTRATIVE_APPROVAL
LA028948,2022-05-07,Urban Infrastructure,State Infrastructure,383.62,7.28,Medium,NHAI,Uttar Pradesh,Varanasi,Rural,9.33,3.83,Mixed,Mixed,665.15,539.47,Moderate,0.09,4,3,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,1,0,538.99,554.64,541.03,0,6,1,1,5,5,1,7,44,280,2,0,0,Not Applicable,0,Not Required,Low,1,252,ADMINISTRATIVE_APPROVAL
LA028949,2022-07-27,Railway,State Infrastructure,44.57,7.56,Normal,Indian Railways,Rajasthan,Alwar,Rural,1.33,1.04,Industrial,Residential,87.27,84.55,High,1.69,5,4,3,1,1,0,Low,1,0,0,0,None,0,0,0,1,1,1,Pending,1,0,1,0,32.57,30.28,23.05,1,5,1,0,1,5,0,3,33,161,1,0,0,Not Applicable,4,Completed,Low,0,0,COMPENSATION
LA028950,2025-09-19,Highway,National Infrastructure,46.54,21.81,High,State Irrigation Dept,Karnataka,Belagavi,Semi-Urban,6.02,4.28,Government,Agriculture,177.89,149.26,High,0.72,1,0,0,0,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,3,1,308.61,301.62,167.43,1,4,1,1,1,5,0,5,23,76,1,0,0,Not Applicable,3,Scheduled,Low,1,219,DOCUMENTATION
LA028951,2022-12-16,Highway,National Infrastructure,87.55,2.73,High,Indian Railways,Uttar Pradesh,Lucknow,Semi-Urban,1.77,1.65,Mixed,Mixed,78.83,70.51,Moderate,1.86,2,1,2,1,0,1,Moderate,0,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,1,1,68.27,61.48,4.96,1,4,0,1,1,4,0,4,16,77,2,0,0,Not Applicable,3,Re-hearing Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA028952,2024-04-10,Industrial Corridor,State Infrastructure,128.53,9.25,Medium,Power Utility,Odisha,Puri,Semi-Urban,6.73,4.55,Commercial,Commercial,277.35,253.37,Moderate,0.1,2,1,1,1,0,0,High,0,0,0,0,None,0,0,0,0,0,1,Completed,0,0,2,1,182.33,159.5,3.38,1,3,1,1,1,2,1,6,26,98,0,0,0,Not Applicable,0,Not Required,Low,0,0,DOCUMENTATION
LA028953,2023-08-27,Railway,State Infrastructure,459.79,11.53,Medium,NHAI,Telangana,Nalgonda,Urban,14.39,12.0,Government,Commercial,306.56,296.94,Moderate,4.47,3,2,4,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,437.23,395.08,245.83,1,3,1,1,1,2,1,3,34,200,5,0,0,Not Applicable,0,Not Required,Low,1,102,ADMINISTRATIVE_APPROVAL
LA028954,2024-09-26,Industrial Corridor,National Infrastructure,224.08,8.11,High,NHAI,Karnataka,Mysuru,Rural,3.37,2.14,Commercial,Industrial,60.8,62.7,High,2.05,2,1,3,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,3,0,146.6,137.81,102.49,1,2,0,1,2,2,1,6,46,396,1,0,0,Not Applicable,1,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA028955,2022-07-22,Highway,National Infrastructure,190.33,13.98,High,NHAI,Tamil Nadu,Madurai,Semi-Urban,3.65,1.87,Industrial,Institutional,174.94,167.47,Moderate,0.47,3,2,2,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,2,0,138.12,115.88,74.56,1,4,1,1,4,3,1,6,55,217,4,0,0,Not Applicable,1,Completed,Low,1,230,ADMINISTRATIVE_APPROVAL
LA028956,2023-08-03,Highway,Regional Infrastructure,87.51,35.16,Critical,Indian Railways,Jharkhand,Ranchi,Semi-Urban,2.73,2.16,Commercial,Agriculture,59.85,47.48,High,0.36,3,2,1,1,0,0,High,1,0,0,0,None,0,0,0,0,1,1,Pending,1,0,0,0,136.27,110.92,23.62,1,4,1,1,0,3,0,9,25,82,3,0,0,Not Applicable,2,Completed,Low,0,0,COMPENSATION
LA028957,2025-07-30,Railway,Regional Infrastructure,139.2,16.22,Medium,Urban Development Authority,Jharkhand,Jamshedpur,Rural,0.98,0.63,Government,Residential,60.93,59.08,Moderate,3.75,1,0,1,0,0,1,Moderate,0,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,1,1,58.68,59.65,19.25,1,1,1,1,0,2,2,2,33,128,1,0,0,Not Applicable,1,Re-hearing Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA028958,2025-01-24,Railway,National Infrastructure,197.66,13.28,High,Power Utility,Uttar Pradesh,Lucknow,Rural,1.14,0.46,Agricultural,Industrial,21.78,16.8,High,0.87,3,2,1,1,1,0,High,0,1,2,1304,High Court,0,0,0,1,1,1,Completed,0,1,0,0,63.28,51.66,20.27,1,6,1,1,0,3,1,7,10,164,3,0,0,Not Applicable,4,Scheduled,Low,0,0,LEGAL_DISPUTE
LA028959,2024-11-18,Urban Infrastructure,National Infrastructure,192.23,13.24,Medium,Indian Railways,West Bengal,Bardhaman,Semi-Urban,2.68,1.98,Residential,Institutional,164.22,145.91,Moderate,0.42,2,1,2,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,0,0,156.82,142.57,39.02,1,3,1,1,7,2,2,17,96,414,6,1,0,In Progress,2,Scheduled,Low,0,0,ADMINISTRATIVE_APPROVAL
LA028960,2022-12-02,Highway,State Infrastructure,107.11,10.74,Medium,Power Utility,Tamil Nadu,Salem,Rural,1.03,0.69,Commercial,Commercial,67.13,62.66,Low,0.9,1,0,2,0,0,0,High,0,0,0,0,None,0,0,1,0,1,1,Pending,1,0,0,0,44.15,38.71,28.02,1,1,0,1,1,3,3,2,53,226,4,0,0,Not Applicable,6,Scheduled,Low,1,144,INTER_DEPARTMENT
LA028961,2025-05-11,Power Transmission,State Infrastructure,238.34,9.69,High,Power Utility,Odisha,Sambalpur,Semi-Urban,6.15,3.54,Commercial,Institutional,222.21,227.28,Moderate,0.47,3,2,3,1,0,0,High,1,0,0,0,None,0,0,0,0,1,1,Completed,1,1,1,0,304.61,252.54,77.08,1,3,1,1,0,3,0,2,20,76,6,1,0,In Progress,2,Scheduled,Low,0,0,COMPENSATION
LA028962,2025-01-17,Urban Infrastructure,National Infrastructure,479.12,32.14,High,Indian Railways,Odisha,Cuttack,Semi-Urban,6.56,4.71,Mixed,Commercial,268.91,232.34,Low,0.69,1,0,2,0,0,0,High,0,0,0,0,None,0,0,1,0,1,1,Completed,0,1,1,0,395.61,403.76,275.27,1,2,0,1,1,5,0,2,16,230,2,0,0,Not Applicable,3,Completed,Low,1,106,ADMINISTRATIVE_APPROVAL
LA028963,2023-09-14,Industrial Corridor,National Infrastructure,130.69,15.74,Medium,State PWD,West Bengal,Nadia,Urban,9.85,5.65,Mixed,Residential,718.6,752.16,High,3.01,1,0,2,0,0,1,Moderate,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,0,0,215.55,172.83,97.79,1,3,0,1,1,2,1,2,37,105,6,1,0,In Progress,2,Re-hearing Required,Low,0,0,COMPENSATION
LA028964,2022-09-30,Urban Infrastructure,Regional Infrastructure,1641.86,44.41,Medium,State PWD,West Bengal,Bardhaman,Urban,2.47,1.97,Mixed,Commercial,121.75,122.14,High,0.02,4,3,4,1,0,0,High,0,1,3,184,High Court,1,0,1,1,1,1,Completed,1,1,0,0,104.9,86.89,74.68,1,6,1,1,1,3,1,2,16,152,7,1,1,Approved,4,Scheduled,Low,1,184,LEGAL_DISPUTE
LA028965,2025-01-20,Highway,National Infrastructure,778.39,11.79,Medium,State PWD,Madhya Pradesh,Jabalpur,Rural,3.29,1.91,Industrial,Agriculture,224.72,216.24,High,0.0,2,1,1,1,0,1,High,0,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,0,0,219.73,207.07,117.88,1,4,0,1,0,2,3,4,5,40,0,0,0,Not Applicable,3,Completed,Low,1,7,INTER_DEPARTMENT
LA028966,2023-05-10,Dam,Regional Infrastructure,58.46,9.36,High,Urban Development Authority,Jharkhand,Bokaro,Rural,10.18,5.18,Mixed,Residential,397.74,413.08,Moderate,0.24,3,2,1,1,1,0,High,0,1,3,1231,District Court,0,0,0,0,1,1,Completed,0,1,3,0,342.57,279.81,188.04,1,4,0,1,0,2,1,4,40,170,2,0,0,Not Applicable,4,Completed,Low,1,256,DOCUMENTATION
LA028967,2022-01-31,Metro,National Infrastructure,291.48,28.27,Medium,State PWD,West Bengal,Bardhaman,Semi-Urban,1.85,0.65,Agricultural,Mixed,40.36,32.62,High,0.2,1,0,2,0,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,1,0,124.67,110.69,27.53,1,2,1,1,1,3,1,2,9,102,1,0,0,Not Applicable,1,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA028968,2023-01-20,Industrial Corridor,National Infrastructure,40.27,77.12,Normal,NHAI,Gujarat,Gandhinagar,Urban,2.66,1.7,Industrial,Industrial,167.98,147.58,Low,0.42,1,0,3,0,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,0,0,141.7,124.78,83.92,1,1,1,1,2,3,0,10,43,141,4,0,0,Not Applicable,1,Re-hearing Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA028969,2025-11-19,Power Transmission,State Infrastructure,128.0,12.9,High,NHAI,Madhya Pradesh,Bhopal,Rural,2.04,1.56,Residential,Residential,88.68,80.96,Low,0.14,2,1,1,1,0,1,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,0,0,127.89,120.68,69.09,1,2,1,1,2,1,0,7,104,273,2,0,0,Not Applicable,3,Scheduled,Low,1,310,ADMINISTRATIVE_APPROVAL
LA028970,2025-02-07,Power Transmission,Regional Infrastructure,151.51,27.3,Medium,Metro Corporation,Tamil Nadu,Tiruchirappalli,Semi-Urban,1.63,1.26,Industrial,Mixed,107.06,107.72,Moderate,1.71,9,8,0,1,0,1,Moderate,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,0,0,94.37,92.34,79.11,1,9,1,0,2,3,1,5,19,113,1,0,0,Not Applicable,3,Scheduled,Low,1,141,ADMINISTRATIVE_APPROVAL
LA028971,2025-06-26,Railway,Regional Infrastructure,119.35,35.11,Critical,State Irrigation Dept,Bihar,Bhagalpur,Rural,2.24,0.81,Residential,Industrial,77.51,58.37,Moderate,1.81,1,0,0,0,0,0,High,0,1,1,678,District Court,0,0,0,0,1,1,Under Verification,1,0,0,0,119.66,106.46,15.79,1,1,1,1,1,2,1,7,39,167,3,0,0,Not Applicable,2,Completed,Low,1,127,ADMINISTRATIVE_APPROVAL
LA028972,2025-10-19,Dam,State Infrastructure,175.64,18.53,Critical,State PWD,West Bengal,Nadia,Rural,2.11,1.44,Residential,Mixed,126.48,97.54,High,0.91,3,2,2,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,0,1,2,0,92.92,83.27,5.81,1,3,1,1,1,4,0,4,59,106,3,0,0,Not Applicable,4,Completed,Low,1,255,DOCUMENTATION
LA028973,2025-12-21,Urban Infrastructure,State Infrastructure,211.25,25.43,Critical,Metro Corporation,Karnataka,Mysuru,Semi-Urban,2.47,1.13,Commercial,Residential,182.59,145.58,Low,2.15,1,0,1,0,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,1,0,89.39,73.39,13.88,1,4,1,0,0,4,0,3,20,35,6,1,1,Approved,2,Completed,Low,0,0,COMPENSATION
LA028974,2025-02-24,Highway,National Infrastructure,28.54,4.18,Medium,Metro Corporation,Rajasthan,Kota,Semi-Urban,5.37,3.04,Mixed,Agriculture,107.89,92.96,High,0.2,2,1,1,1,1,0,Low,0,1,3,1424,High Court,1,0,0,0,1,1,Completed,0,1,1,0,132.19,126.46,23.63,1,3,1,0,1,4,0,2,67,156,2,0,0,Not Applicable,3,Re-hearing Required,Low,0,0,LEGAL_DISPUTE
LA028975,2025-08-02,Highway,National Infrastructure,80.11,16.16,Medium,Metro Corporation,Bihar,Nalanda,Rural,1.86,1.72,Industrial,Mixed,111.77,90.4,High,1.08,2,1,2,1,0,0,High,0,0,0,0,None,0,0,0,1,1,1,Under Verification,1,0,0,0,45.67,42.45,0.42,1,2,0,1,0,3,1,3,50,181,3,0,0,Not Applicable,2,Scheduled,Low,0,0,COMPENSATION
LA028976,2025-11-30,Railway,Regional Infrastructure,287.63,22.37,Critical,State PWD,Jharkhand,Hazaribagh,Semi-Urban,3.19,1.24,Commercial,Commercial,202.6,179.35,High,0.78,2,1,1,1,0,1,Moderate,0,0,0,0,None,0,0,0,0,0,1,Pending,1,0,1,1,128.5,128.33,2.13,1,3,1,1,2,2,1,7,60,244,5,0,0,Not Applicable,1,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA028977,2022-08-26,Industrial Corridor,State Infrastructure,371.03,26.6,Medium,Metro Corporation,Jharkhand,Ranchi,Semi-Urban,10.31,6.56,Mixed,Institutional,320.62,289.53,High,1.29,1,0,4,0,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,1,0,219.95,185.35,45.79,1,3,0,1,3,1,0,6,82,263,0,0,0,Not Applicable,2,Scheduled,Low,1,323,ADMINISTRATIVE_APPROVAL
LA028978,2022-02-04,Metro,State Infrastructure,292.38,24.35,High,Indian Railways,Gujarat,Vadodara,Rural,9.15,8.33,Commercial,Institutional,272.13,221.87,Moderate,0.4,2,1,2,1,1,0,Low,0,1,1,1329,District Court,0,0,0,1,0,1,Completed,0,0,3,1,235.63,235.97,3.5,1,4,1,1,1,4,1,3,18,131,2,0,0,Not Applicable,5,Completed,Low,0,0,DOCUMENTATION
LA028979,2022-03-01,Highway,State Infrastructure,205.61,56.07,High,Indian Railways,Odisha,Sambalpur,Rural,1.28,1.1,Commercial,Residential,69.84,69.78,Low,1.39,2,1,0,1,0,0,High,0,1,2,1789,High Court,0,0,0,0,1,1,Completed,1,1,1,0,33.55,26.87,7.81,1,5,1,1,0,3,4,8,51,114,2,0,0,Not Applicable,2,Scheduled,Low,0,0,INTER_DEPARTMENT
LA028980,2023-01-26,Urban Infrastructure,National Infrastructure,434.51,13.86,Medium,Power Utility,Maharashtra,Pune,Rural,1.47,1.2,Agricultural,Industrial,83.27,85.07,High,0.72,2,1,2,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,2,0,100.51,94.31,26.73,1,4,1,1,0,2,0,3,34,94,3,0,0,Not Applicable,1,Completed,Low,1,204,DOCUMENTATION
LA028981,2022-03-29,Highway,Regional Infrastructure,123.13,30.97,Medium,Urban Development Authority,Punjab,Amritsar,Urban,2.91,1.58,Agricultural,Commercial,122.46,108.68,Low,2.78,1,0,2,0,0,1,Moderate,0,0,0,0,None,0,0,0,0,1,1,Pending,0,0,1,1,137.87,120.63,49.03,1,2,1,1,1,5,4,7,42,122,5,0,0,Not Applicable,2,Scheduled,Low,1,135,INTER_DEPARTMENT
LA028982,2025-08-12,Industrial Corridor,National Infrastructure,195.01,10.66,High,State Irrigation Dept,Odisha,Puri,Semi-Urban,2.05,1.84,Mixed,Commercial,82.98,67.17,High,0.56,2,1,2,1,0,0,High,0,0,0,0,None,0,0,0,0,0,1,Completed,0,0,1,0,84.06,77.0,37.5,1,2,1,1,2,5,2,2,35,135,2,0,0,Not Applicable,0,Not Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA028983,2023-03-13,Industrial Corridor,National Infrastructure,200.86,6.3,Medium,Indian Railways,Uttar Pradesh,Ghaziabad,Rural,2.21,0.93,Government,Mixed,150.19,126.88,Moderate,2.98,5,4,5,1,0,0,High,0,0,0,0,None,0,0,0,0,0,1,Completed,1,0,2,1,148.87,150.17,129.29,1,6,1,0,1,4,0,6,41,97,1,0,0,Not Applicable,3,Completed,Low,1,206,DOCUMENTATION
LA028984,2023-05-22,Metro,National Infrastructure,171.94,16.01,Medium,Metro Corporation,West Bengal,Kolkata,Urban,4.47,2.76,Agricultural,Mixed,297.11,295.78,Moderate,0.05,3,2,2,1,0,0,High,0,0,0,0,None,0,0,0,1,1,1,Completed,1,1,0,0,276.6,233.63,76.48,1,4,0,1,1,2,2,3,62,170,4,0,0,Not Applicable,3,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA028985,2024-07-07,Highway,Regional Infrastructure,56.9,50.8,High,Indian Railways,Tamil Nadu,Coimbatore,Semi-Urban,7.84,3.72,Commercial,Institutional,199.81,152.91,Moderate,0.43,1,0,0,0,0,0,High,0,1,2,978,High Court,0,0,1,0,1,0,Pending,0,0,1,0,433.99,444.13,108.25,1,1,1,1,1,4,1,4,29,130,3,0,0,Not Applicable,4,Scheduled,Low,0,0,ADMINISTRATIVE_APPROVAL
LA028986,2023-07-11,Railway,National Infrastructure,72.39,26.63,Medium,Urban Development Authority,Haryana,Panipat,Urban,0.84,0.77,Commercial,Industrial,34.1,30.75,Low,0.25,2,1,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,0,1,1,0,34.34,31.39,11.13,1,3,1,1,1,3,1,2,90,161,4,0,0,Not Applicable,1,Completed,Low,0,0,COMPENSATION
LA028987,2022-01-03,Railway,Regional Infrastructure,89.29,17.02,High,State PWD,Madhya Pradesh,Ujjain,Rural,2.91,2.2,Agricultural,Institutional,198.62,179.76,Moderate,4.15,3,2,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,2,0,67.94,58.4,38.68,1,4,1,1,1,4,1,6,48,108,0,0,0,Not Applicable,1,Completed,Low,0,0,DOCUMENTATION
LA028988,2024-11-14,Highway,National Infrastructure,208.94,18.9,High,State Irrigation Dept,Haryana,Rohtak,Semi-Urban,5.42,3.94,Agricultural,Commercial,131.27,131.86,Moderate,1.21,1,0,3,0,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,1,0,123.78,123.96,103.3,1,1,1,1,0,4,0,4,35,93,1,0,0,Not Applicable,3,Re-hearing Required,Low,0,0,COMPENSATION
LA028989,2025-03-23,Airport,National Infrastructure,225.53,50.15,Critical,Power Utility,Haryana,Faridabad,Rural,1.55,0.74,Commercial,Institutional,49.17,37.76,High,1.03,2,1,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,1,0,50.43,41.58,24.4,1,3,1,1,1,2,0,6,30,177,3,0,0,Not Applicable,2,Completed,Low,0,0,LAND_RECORD
LA028990,2025-07-02,Highway,Regional Infrastructure,21.69,8.49,Critical,Metro Corporation,Gujarat,Rajkot,Rural,2.99,2.48,Agricultural,Industrial,55.13,48.89,Moderate,0.89,1,0,0,0,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,2,0,149.25,129.41,14.84,1,3,1,1,3,1,1,6,37,197,2,0,0,Not Applicable,5,Scheduled,Low,0,0,ADMINISTRATIVE_APPROVAL
LA028991,2024-01-12,Urban Infrastructure,State Infrastructure,349.51,13.76,Critical,Metro Corporation,Karnataka,Belagavi,Semi-Urban,2.39,1.63,Agricultural,Commercial,190.76,157.5,High,2.9,3,2,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,60.56,60.55,21.2,1,4,1,1,3,2,2,7,55,217,1,0,0,Not Applicable,1,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA028992,2022-08-29,Airport,State Infrastructure,129.32,4.6,Critical,Power Utility,Andhra Pradesh,Visakhapatnam,Semi-Urban,1.17,0.85,Government,Mixed,78.91,69.87,High,2.35,3,2,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,1,0,34.39,34.59,18.45,1,4,0,1,3,2,0,6,32,179,6,1,0,In Progress,4,Re-hearing Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA028993,2025-01-29,Highway,State Infrastructure,153.06,28.66,Critical,Urban Development Authority,Madhya Pradesh,Gwalior,Rural,0.33,0.22,Commercial,Mixed,27.25,,Moderate,0.4,4,3,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,1,0,7.56,6.25,1.63,1,6,1,1,0,2,0,6,110,149,7,1,0,Not Started,1,Completed,Low,0,0,RR
